sample_size,tau,case_id,concept,bias,sample_size_fct
800,-0.031515564981693445,134,Coefficient-Induced Bias,-4.4572879626392226e-4,N = 800
800,-0.03148313750111842,39,Coefficient-Induced Bias,-4.4248724027018405e-4,N = 800
800,-0.027710441942093822,23,Coefficient-Induced Bias,-3.0861247563296335e-4,N = 800
800,-0.02119160828859401,11,Coefficient-Induced Bias,-1.36126922811175e-4,N = 800
800,-0.026841998046897908,27,Coefficient-Induced Bias,-2.874999397279865e-4,N = 800
800,-0.02539271868889237,145,Coefficient-Induced Bias,-2.3080614262283028e-4,N = 800
800,-0.03023961285047372,42,Coefficient-Induced Bias,-3.823087137116987e-4,N = 800
800,-0.02107310400938389,94,Coefficient-Induced Bias,-4.133780707726853e-5,N = 800
800,-0.030554495330591847,1,Coefficient-Induced Bias,-4.094420300652102e-4,N = 800
800,-0.021713247123853696,29,Coefficient-Induced Bias,-1.3482778145945673e-5,N = 800
800,-0.027149691755814942,141,Coefficient-Induced Bias,-2.818912403387275e-4,N = 800
800,-0.02732358258683154,14,Coefficient-Induced Bias,-2.9782127111710466e-4,N = 800
800,-0.0312381785221717,212,Coefficient-Induced Bias,-4.4090105703931126e-4,N = 800
800,-0.030022782393755387,119,Coefficient-Induced Bias,-3.6669127034527627e-4,N = 800
800,-0.01709516542502698,95,Coefficient-Induced Bias,3.42228700734859e-5,N = 800
800,-0.031508043276014974,104,Coefficient-Induced Bias,-4.416916438587104e-4,N = 800
800,-0.03148089781348162,133,Coefficient-Induced Bias,-4.45474701982973e-4,N = 800
800,-0.027120012828027562,202,Coefficient-Induced Bias,-3.245571901512312e-4,N = 800
800,-0.02965202119293242,9,Coefficient-Induced Bias,-3.94521546480342e-4,N = 800
800,-0.03147151348010019,34,Coefficient-Induced Bias,-4.432444623816978e-4,N = 800
800,-0.03060665082470937,121,Coefficient-Induced Bias,-4.2081799063958814e-4,N = 800
800,-0.029256375080088215,85,Coefficient-Induced Bias,-3.7532867030071193e-4,N = 800
800,-0.022340213997790292,237,Coefficient-Induced Bias,-8.853337453329502e-5,N = 800
800,-0.021590853640166774,250,Coefficient-Induced Bias,-1.0044760522687213e-4,N = 800
800,-0.029059281530377512,153,Coefficient-Induced Bias,-3.4042227069552844e-4,N = 800
800,-0.03149993580633398,159,Coefficient-Induced Bias,-4.4354405701707567e-4,N = 800
800,-0.02029456376708605,194,Coefficient-Induced Bias,-1.5108726161394692e-5,N = 800
800,-0.020932938267802292,26,Coefficient-Induced Bias,-7.860390624814251e-5,N = 800
800,-0.029846504210219504,215,Coefficient-Induced Bias,-3.7999472444616433e-4,N = 800
800,-0.018899438717163486,235,Coefficient-Induced Bias,1.4371383323830145e-5,N = 800
800,-0.02016621128405305,129,Coefficient-Induced Bias,-5.002520821717482e-5,N = 800
800,-0.029557408610318192,64,Coefficient-Induced Bias,-4.061350976363176e-4,N = 800
800,-0.029366840635986824,160,Coefficient-Induced Bias,-3.369067151277605e-4,N = 800
800,-0.02796792497485634,68,Coefficient-Induced Bias,-3.149893411455995e-4,N = 800
800,-0.015558278056582608,28,Coefficient-Induced Bias,3.6009076845755494e-5,N = 800
800,-0.031142616062537543,116,Coefficient-Induced Bias,-4.209865362777565e-4,N = 800
800,-0.008175518358387923,197,Coefficient-Induced Bias,1.7040040365723375e-4,N = 800
800,-0.028797424059474164,111,Coefficient-Induced Bias,-3.8129667717834437e-4,N = 800
800,-0.02542171980946273,213,Coefficient-Induced Bias,-2.71005062928098e-4,N = 800
800,-0.013596315776227996,6,Coefficient-Induced Bias,1.0986098678300582e-4,N = 800
800,-0.0289147236893067,200,Coefficient-Induced Bias,-3.2087998758312253e-4,N = 800
800,-0.030394991877085387,125,Coefficient-Induced Bias,-3.9730059490750147e-4,N = 800
800,-0.024846311747170446,223,Coefficient-Induced Bias,-2.1145902381936033e-4,N = 800
800,-0.019391776236491465,168,Coefficient-Induced Bias,5.9268847109716916e-5,N = 800
800,-0.020229144561018653,131,Coefficient-Induced Bias,3.3261821720032e-5,N = 800
800,-0.031239210355656022,97,Coefficient-Induced Bias,-4.336420928942042e-4,N = 800
800,-0.01965489869705339,113,Coefficient-Induced Bias,-3.570431609933866e-5,N = 800
800,-0.0075974594359927705,83,Coefficient-Induced Bias,1.734481537356558e-4,N = 800
800,-0.02727833478917363,109,Coefficient-Induced Bias,-3.305705965992445e-4,N = 800
800,-0.028754256298665903,7,Coefficient-Induced Bias,-3.741503300636051e-4,N = 800
800,-0.030228298611049476,63,Coefficient-Induced Bias,-4.046429264842888e-4,N = 800
800,-0.028174389905823105,233,Coefficient-Induced Bias,-2.5231855842600126e-4,N = 800
800,-0.022564184941527232,128,Coefficient-Induced Bias,-9.370770465111367e-5,N = 800
800,-0.027493536161532495,206,Coefficient-Induced Bias,-2.752612720774428e-4,N = 800
800,-0.022564184941527232,211,Coefficient-Induced Bias,-9.370770465111367e-5,N = 800
800,-0.03137296018183766,188,Coefficient-Induced Bias,-4.3976674943912997e-4,N = 800
800,-0.029418851387908007,218,Coefficient-Induced Bias,-3.721639258563725e-4,N = 800
800,-0.018198186244010595,139,Coefficient-Induced Bias,-1.877987743026388e-5,N = 800
800,-0.02796828760620451,82,Coefficient-Induced Bias,-3.305669431795666e-4,N = 800
800,-0.02976239166424699,54,Coefficient-Induced Bias,-3.566514171934321e-4,N = 800
800,-0.026291854965308836,165,Coefficient-Induced Bias,-2.791944847295724e-4,N = 800
800,-0.031249968939851103,199,Coefficient-Induced Bias,-4.377467709735239e-4,N = 800
800,-0.028367533433866554,49,Coefficient-Induced Bias,-3.1783862041190325e-4,N = 800
800,-0.030092819005291593,173,Coefficient-Induced Bias,-4.185444655534498e-4,N = 800
800,-0.031383157187619526,93,Coefficient-Induced Bias,-4.472299601421259e-4,N = 800
800,-0.022669900456232295,163,Coefficient-Induced Bias,-1.4620782756824546e-4,N = 800
800,-0.026503791867226956,244,Coefficient-Induced Bias,-2.929950366800105e-4,N = 800
800,-0.026559810599117717,243,Coefficient-Induced Bias,-2.3296942074679805e-4,N = 800
800,-0.029228260632442993,140,Coefficient-Induced Bias,-3.6855602183005765e-4,N = 800
800,-0.012357410747434572,48,Coefficient-Induced Bias,1.746170481085052e-4,N = 800
800,-0.031293741525305396,196,Coefficient-Induced Bias,-4.3525115406695125e-4,N = 800
800,-0.028593218906095452,152,Coefficient-Induced Bias,-3.4064163828462224e-4,N = 800
800,-0.015558278056582608,24,Coefficient-Induced Bias,3.6009076845755494e-5,N = 800
800,-0.03128436398297357,110,Coefficient-Induced Bias,-4.363353863556241e-4,N = 800
800,-0.03132483529544422,44,Coefficient-Induced Bias,-4.300562641468275e-4,N = 800
100,-0.03145349377056378,73,Transformation-Induced Bias,0.0026528066238820786,N = 100
100,-0.028056376795957294,207,Transformation-Induced Bias,0.005562437885210256,N = 100
100,-0.03146132784567629,25,Transformation-Induced Bias,0.0021548366564000804,N = 100
100,-0.013458299452299038,51,Transformation-Induced Bias,-0.004809901997711162,N = 100
100,-0.031319133850254754,80,Transformation-Induced Bias,0.006298961698533702,N = 100
100,-0.030800473502088588,136,Transformation-Induced Bias,0.001149134258737361,N = 100
100,-0.02888376950152116,179,Transformation-Induced Bias,-0.002456947119380014,N = 100
100,-0.017020548882241804,100,Transformation-Induced Bias,-0.005945912808152962,N = 100
100,-0.03151417528655892,157,Transformation-Induced Bias,0.005314722087431448,N = 100
100,-0.020607793743717795,204,Transformation-Induced Bias,-0.003588173126092619,N = 100
100,-0.029333577786241127,150,Transformation-Induced Bias,-0.002170758279817643,N = 100
100,-0.023620177830281475,214,Transformation-Induced Bias,-0.003907934255553035,N = 100
100,-0.00612871639219037,32,Transformation-Induced Bias,-0.004548763378446523,N = 100
100,-0.016517355982777815,155,Transformation-Induced Bias,-0.00637262185162419,N = 100
100,-0.029714674894805726,137,Transformation-Induced Bias,0.006216451131082889,N = 100
100,-0.02101202433968352,186,Transformation-Induced Bias,-0.004834453201273594,N = 100
100,-0.02988592314537386,37,Transformation-Induced Bias,-4.369258250232558e-4,N = 100
100,-0.03151507363602574,228,Transformation-Induced Bias,0.0020377014449360978,N = 100
100,-0.025678526099331078,192,Transformation-Induced Bias,-0.0033127414959613077,N = 100
100,-0.028056376795957294,162,Transformation-Induced Bias,0.005562437885210256,N = 100
100,-0.010577182123233442,114,Transformation-Induced Bias,-0.005321818500539529,N = 100
100,-0.01751855808657443,38,Transformation-Induced Bias,-0.005345842292899684,N = 100
100,-0.016597247620720124,158,Transformation-Induced Bias,-0.007105645863717945,N = 100
100,-0.03059639122958091,33,Transformation-Induced Bias,3.516964028025052e-4,N = 100
100,-0.03037751726474036,77,Transformation-Induced Bias,-9.778750263113659e-4,N = 100
100,-0.030092819005291593,19,Transformation-Induced Bias,-0.0012654375908567467,N = 100
100,-0.0277614507720495,249,Transformation-Induced Bias,-0.0027266592312651383,N = 100
100,-0.02574125894122889,198,Transformation-Induced Bias,0.004950247462390967,N = 100
100,-0.02572782311306676,55,Transformation-Induced Bias,-0.004110882011397789,N = 100
100,-0.017604784072237423,3,Transformation-Induced Bias,-0.004868423711476895,N = 100
100,-0.03087507972290593,13,Transformation-Induced Bias,-3.555868054788275e-4,N = 100
100,-0.023871391308719403,35,Transformation-Induced Bias,-0.0051819268890801115,N = 100
100,-0.03104989729220431,90,Transformation-Induced Bias,0.00417288779832866,N = 100
100,-0.031399946930175116,184,Transformation-Induced Bias,0.007097208317629562,N = 100
100,-0.027528962766295906,236,Transformation-Induced Bias,-0.0035294795748863628,N = 100
100,-0.028367533433866554,222,Transformation-Induced Bias,-0.0022802674315626215,N = 100
100,-0.025807012733316093,21,Transformation-Induced Bias,-0.0037592102456108153,N = 100
100,-0.027397145425570923,193,Transformation-Induced Bias,-0.0031657341203425865,N = 100
100,-0.027726834343668294,201,Transformation-Induced Bias,-0.0035025314723420575,N = 100
100,-0.03087507972290593,229,Transformation-Induced Bias,-3.555868054788275e-4,N = 100
100,-0.02809965177198226,221,Transformation-Induced Bias,-0.0027430696462333384,N = 100
100,-0.025260003876095283,185,Transformation-Induced Bias,-0.0020195173327592596,N = 100
100,-0.03051436548154396,115,Transformation-Induced Bias,1.7245377816234309e-4,N = 100
100,-0.018157973019943263,17,Transformation-Induced Bias,-0.006145930226884422,N = 100
100,-0.03143861205260412,122,Transformation-Induced Bias,9.487837421031584e-4,N = 100
100,-0.030558108452828248,81,Transformation-Induced Bias,-0.0012095914358074486,N = 100
100,-0.009123682500245867,106,Transformation-Induced Bias,-0.008854109388661742,N = 100
100,-0.031221148993481718,181,Transformation-Induced Bias,0.0025175292563502996,N = 100
100,-0.0313875281689302,177,Transformation-Induced Bias,0.004469328168175711,N = 100
100,-0.030543399086900624,130,Transformation-Induced Bias,0.0011611583603314754,N = 100
100,-0.030795189591138583,41,Transformation-Induced Bias,0.0012949177147606808,N = 100
100,-0.030383359154392442,102,Transformation-Induced Bias,0.00519379971598689,N = 100
100,-0.02619538552293227,208,Transformation-Induced Bias,0.005500581496234946,N = 100
100,-0.02899564095298951,231,Transformation-Induced Bias,0.005866303587290279,N = 100
100,-0.027539112460508164,99,Transformation-Induced Bias,0.005507385933922065,N = 100
100,-0.03043530620357726,171,Transformation-Induced Bias,-9.675439841276556e-4,N = 100
100,-0.031115972781445733,242,Transformation-Induced Bias,0.002115882146109492,N = 100
100,-0.012709795625209575,46,Transformation-Induced Bias,-0.004516831233570849,N = 100
100,-0.029392871160835332,180,Transformation-Induced Bias,0.004546150628565702,N = 100
100,-0.028309011928075,88,Transformation-Induced Bias,-0.00237080436192582,N = 100
100,-0.03075387106600369,117,Transformation-Induced Bias,-5.836119210091834e-4,N = 100
100,-0.018916064559507118,216,Transformation-Induced Bias,-0.0040103894552190045,N = 100
100,-0.027301811731148207,227,Transformation-Induced Bias,-0.0027491735185976238,N = 100
100,-0.031024414073342,167,Transformation-Induced Bias,-1.6087231961967735e-4,N = 100
100,-0.027504070537734404,30,Transformation-Induced Bias,-0.0028477975252089796,N = 100
100,-0.01900187058246683,182,Transformation-Induced Bias,-0.0046756562373378024,N = 100
100,-0.016597247620720124,183,Transformation-Induced Bias,-0.007105645863717945,N = 100
100,-0.02877114283986648,75,Transformation-Induced Bias,-0.0021931277002282257,N = 100
100,-0.03144544389892501,47,Transformation-Induced Bias,0.0023999552346344113,N = 100
100,-0.02946978194379979,123,Transformation-Induced Bias,-0.0018002889965684707,N = 100
100,-0.030639535982526223,108,Transformation-Induced Bias,-6.750444615644738e-4,N = 100
100,-0.029052801330109013,101,Transformation-Induced Bias,0.005172915264008652,N = 100
100,-0.03147274970437397,178,Transformation-Induced Bias,0.0011086528839269402,N = 100
100,-0.023969722503763502,161,Transformation-Induced Bias,-0.0044971260254311925,N = 100
100,-0.03128436398297357,61,Transformation-Induced Bias,0.003533461951079654,N = 100
100,-0.02307904038374431,84,Transformation-Induced Bias,-0.004589543369565817,N = 100
100,-0.03150939770172295,138,Transformation-Induced Bias,0.0015742690627523204,N = 100
100,-0.010638866487918008,79,Transformation-Induced Bias,-0.006711779016846994,N = 100
100,-0.031383157187619526,230,Transformation-Induced Bias,7.135164459484075e-4,N = 100
100,-0.019989707485340125,20,Transformation-Induced Bias,-0.005671906013354669,N = 100
100,-0.03150782608932229,62,Transformation-Induced Bias,0.0019539570098605213,N = 100
100,-0.025984533531809628,246,Transformation-Induced Bias,-0.004124364602111262,N = 100
100,-0.03028122995108451,89,Transformation-Induced Bias,-3.374407554798328e-4,N = 100
100,-0.029217444001055692,247,Transformation-Induced Bias,0.005451712055106608,N = 100
100,-0.030895749235028358,164,Transformation-Induced Bias,0.0037812754953435376,N = 100
100,-0.018629682442086848,151,Transformation-Induced Bias,-0.005248531753776271,N = 100
100,-0.012844482724704176,58,Transformation-Induced Bias,-0.005061709624512873,N = 100
100,-0.02701162791788536,225,Transformation-Induced Bias,-0.0027390686431173483,N = 100
100,-0.03146132784567629,149,Transformation-Induced Bias,0.0021548366564000804,N = 100
100,-0.0315161774746871,70,Transformation-Induced Bias,0.0023469249529760247,N = 100
100,-0.03147709220377415,144,Transformation-Induced Bias,0.0028633867572536026,N = 100
100,-0.028647307010803424,241,Transformation-Induced Bias,-6.555671722746348e-4,N = 100
100,-0.024651982430367314,53,Transformation-Induced Bias,0.005369154651364061,N = 100
100,-0.024962579587016198,57,Transformation-Induced Bias,-0.0038104445369293444,N = 100
100,-0.030508025664256255,91,Transformation-Induced Bias,9.006466724511136e-4,N = 100
100,-0.025405499365949602,5,Transformation-Induced Bias,-0.0031299272644777186,N = 100
100,-0.02681208542724023,217,Transformation-Induced Bias,7.830565860811774e-4,N = 100
100,-0.02902875460469856,69,Transformation-Induced Bias,-0.0011215613816868072,N = 100
100,-0.03086171500823126,219,Transformation-Induced Bias,0.004741795133919188,N = 100
100,-0.03134054784221696,43,Transformation-Induced Bias,0.0030284868644238627,N = 100
100,-0.02625689166465517,187,Transformation-Induced Bias,-0.003061779122756403,N = 100
100,-0.01833009736833502,210,Transformation-Induced Bias,-0.004067384766682863,N = 100
100,-0.030773040826604703,105,Transformation-Induced Bias,-2.418108620603071e-4,N = 100
100,-0.017501943855314672,18,Transformation-Induced Bias,-0.006848388602128958,N = 100
100,-0.011703477251831629,8,Transformation-Induced Bias,-0.004629583664925756,N = 100
100,-0.029392871160835332,239,Transformation-Induced Bias,0.004546150628565702,N = 100
100,-0.027270082353311298,127,Transformation-Induced Bias,-0.0030906980588233657,N = 100
100,-0.03113052857029991,72,Transformation-Induced Bias,0.0035983188245764033,N = 100
100,-0.02994581073136693,175,Transformation-Induced Bias,-9.395543324932296e-4,N = 100
100,-0.017221080487308638,135,Transformation-Induced Bias,-0.004167079709007978,N = 100
100,-0.027323844836843247,96,Transformation-Induced Bias,-0.0024680557816661314,N = 100
100,-0.02274746716217735,205,Transformation-Induced Bias,-0.0037575607631879504,N = 100
100,-0.025862535576093193,132,Transformation-Induced Bias,-0.0023712467848961277,N = 100
100,-0.025979320755808943,86,Transformation-Induced Bias,0.005487902003460339,N = 100
100,-0.012830192244677296,22,Transformation-Induced Bias,-0.00521856727599072,N = 100
100,-0.030850353968956634,60,Transformation-Induced Bias,0.00946652625487596,N = 100
100,-0.02622867928205752,203,Transformation-Induced Bias,0.006219807664762728,N = 100
100,-0.031044316412504547,195,Transformation-Induced Bias,0.007081952489669301,N = 100
100,-0.018204750825850047,15,Transformation-Induced Bias,-0.004614447042230293,N = 100
100,-0.016601443601401478,50,Transformation-Induced Bias,-0.00686207077322196,N = 100
100,-0.022673945105427196,166,Transformation-Induced Bias,-0.004204806195058704,N = 100
100,-0.027231766100114796,107,Transformation-Induced Bias,-0.002123823191716792,N = 100
100,-0.013619019942026078,169,Transformation-Induced Bias,-0.006533611920374056,N = 100
100,-0.01981480493149934,67,Transformation-Induced Bias,-0.004489256730185985,N = 100
100,-0.025037626325091544,112,Transformation-Induced Bias,-0.0032499337586847227,N = 100
100,-0.03090693507368425,174,Transformation-Induced Bias,0.003622017693044672,N = 100
100,-0.00824155912023583,98,Transformation-Induced Bias,-0.006283591117382432,N = 100
100,-0.028619271288683523,2,Transformation-Induced Bias,0.006239458281833709,N = 100
100,-0.03019035270575582,226,Transformation-Induced Bias,0.006961695261773079,N = 100
100,-0.031249330882154314,209,Transformation-Induced Bias,0.003091593530932378,N = 100
100,-0.02747582096134482,31,Transformation-Induced Bias,0.006271711772490165,N = 100
100,-0.031289529228101465,154,Transformation-Induced Bias,0.006833962024605542,N = 100
100,-0.02254019951109354,74,Transformation-Induced Bias,-0.003967420883474276,N = 100
100,-0.012366891377846523,148,Transformation-Induced Bias,0.007095466592381072,N = 100
100,-0.02947699903445833,172,Transformation-Induced Bias,0.009756702192415541,N = 100
100,-0.01858520556888521,56,Transformation-Induced Bias,0.01058455462337984,N = 100
